Species,Geolocation,2002 Quarter 1,2002 Quarter 2,2002 Quarter 3,2002 Quarter 4,2003 Quarter 1,2003 Quarter 2,2003 Quarter 3,2003 Quarter 4,2004 Quarter 1,2004 Quarter 2,2004 Quarter 3,2004 Quarter 4,2005 Quarter 1,2005 Quarter 2,2005 Quarter 3,2005 Quarter 4,2006 Quarter 1,2006 Quarter 2,2006 Quarter 3,2006 Quarter 4,2007 Quarter 1,2007 Quarter 2,2007 Quarter 3,2007 Quarter 4,2008 Quarter 1,2008 Quarter 2,2008 Quarter 3,2008 Quarter 4,2009 Quarter 1,2009 Quarter 2,2009 Quarter 3,2009 Quarter 4,2010 Quarter 1,2010 Quarter 2,2010 Quarter 3,2010 Quarter 4,2011 Quarter 1,2011 Quarter 2,2011 Quarter 3,2011 Quarter 4,2012 Quarter 1,2012 Quarter 2,2012 Quarter 3,2012 Quarter 4,2013 Quarter 1,2013 Quarter 2,2013 Quarter 3,2013 Quarter 4,2014 Quarter 1,2014 Quarter 2,2014 Quarter 3,2014 Quarter 4,2015 Quarter 1,2015 Quarter 2,2015 Quarter 3,2015 Quarter 4,2016 Quarter 1,2016 Quarter 2,2016 Quarter 3,2016 Quarter 4,2017 Quarter 1,2017 Quarter 2,2017 Quarter 3,2017 Quarter 4,2018 Quarter 1,2018 Quarter 2,2018 Quarter 3,2018 Quarter 4,2019 Quarter 1,2019 Quarter 2,2019 Quarter 3,2019 Quarter 4,2020 Quarter 1,2020 Quarter 2,2020 Quarter 3,2020 Quarter 4,2021 Quarter 1,2021 Quarter 2,2021 Quarter 3,2021 Quarter 4
..Mudfish,..Autonomous Region in Muslim Mindanao (ARMM),543,957,959,938,562,828,893,996,647,812,900,1025,633,725,862,959.65,752.46,612.52,603.05,499.49,412.2,473.17,732,820.75,436.63,512.64,772.98,972.15,440.43,416.46,784.06,1103.76,505.46,416.44,867.29,1081.16,596.06,579.96,932.02,1079.06,501.73,606.89,714.93,1091.55,576.47,580.96,794.14,1138.97,783.83,781.82,887.92,1060.42,1245.45,1261.91,935.88,1003.74,748.79,272.78,272.94,507.41,747.22,462.61,501.98,586.29,764,432.47,532.45,526.59,677.69,464.82,525.81,520.17,660.04,486.78,598.29,534.13,620.2,..,..,..
..Mudfish,....Basilan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09,0.09,..,..,0.08,..,..,..,0.09,..,..,0.17,0.4,..,12.18,1.39,0.4,..,0.17,0.16,0.28,0.2,0.16,0.17,0.29,..,..,..,..,..,..,..,..,..,..
..Mudfish,....Lanao del Sur,150,140,136,220,155,147,144,245,220,153,150,245,208,166,167,249.65,202.5,161.5,219.5,251,178.75,152.25,222,238.75,180.5,154.5,301.23,247.15,182.42,156.48,307.97,250.83,228.42,158.57,315.83,253.71,231.7,156.52,308.34,250.56,214.18,157.19,310.71,251.7,224.77,157.43,370.61,307.71,363.01,354.36,329.89,269.99,316.5,598.29,319.24,340.21,85.09,83.87,89.12,111.65,123.19,78.63,79.94,130.79,130.79,42.98,44.56,47.18,72.6,47.18,23.59,21.23,39.84,46.92,23.85,20.18,..,..,..,..
..Mudfish,....Maguindanao,393,817,823,718,407,681,749,751,427,659,750,780,425,559,695,710,549.96,451.02,383.55,248.49,233.45,320.92,510,582,256.13,358.14,471.75,725,258.01,259.98,476.09,852.93,277.04,257.87,551.46,827.45,364.36,423.44,623.68,828.5,287.55,449.7,404.22,839.85,351.7,423.44,423.44,831.26,420.82,427.38,558.03,790.43,928.95,663.53,616.64,663.53,663.53,188.51,183.82,383.58,622.64,383.58,422.04,455.33,633.05,389.21,487.69,479.25,604.92,417.35,502.22,498.94,620.2,439.86,574.44,513.95,620.2,..,..,..
..Mudfish,....Sulu,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Mudfish,....Tawi-tawi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),Philippines,131,53,62,45,103,93,127,91,112.4,109.01,207.93,258.5,153.18,113.03,178.06,391.85,240.56,186.35,211.35,242.27,423.43,246.45,277.36,514.81,478.37,198.63,394.85,402.31,520.6,238.54,393.56,419.03,400.77,227.99,341.21,433.14,374.13,229.59,511.79,503.41,341.38,246.59,405.41,486.33,412.61,348.9,496.66,411.53,443.2,323.41,481.16,428.59,356.06,292.21,470.87,363.82,303.11,260.54,418.24,316.58,205.63,225.99,369.33,344.12,249.38,289.41,419.75,353.4,288.98,273.8,172.31,372.82,283.77,280.4,238.8,318.11,228.38,..,..,..
..Freshwater prawn (Ulang),..National Capital Region (NCR),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),..Cordillera Administrative Region (CAR),..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,0.09,..,..,..,..,0.03,0.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Abra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Apayao,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Benguet,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Ifugao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Kalinga,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09,..,..,..,..,0.03,0.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Mountain Province,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),..Region I (Ilocos Region),28,25,15,11,25,24,12,16,22.86,20.01,15,16.94,20.47,15.98,10.15,17.64,19.56,10,13.47,18.38,25.2,11.08,5.88,10.3,7.68,9.87,14.26,32.31,4.61,5.7,8.45,6.13,4.72,5.31,6.22,7.02,4.62,5.01,4.54,4.28,4,6.41,4.74,4.34,3.78,3.54,4.39,5.05,5.91,3.98,2.84,4.98,4.35,2.39,1.96,4.24,6.42,3.94,4.74,6.56,4.7,6.04,4.3,4.03,4.22,3.88,2.7,0.83,2.9,1.55,21.49,19.62,3.82,4.04,43.97,23.96,5.43,..,..,..
..Freshwater prawn (Ulang),....Ilocos Norte,3,1,14,2,2,2,2,2,3.86,8.01,9.99,10.82,5.47,7.48,8,11.45,7.78,7.98,7.94,13.13,8.82,8.23,1.48,4.1,3.71,6.44,10.17,2.85,1.25,1.79,0.97,0.61,0.88,1.1,0.34,0.19,0.7,1.27,0.22,0.18,0.68,1.87,1.13,0.2,0.33,0.26,0.96,0.79,0.4,0.29,0.7,0.61,0.26,0.72,0.5,1.26,0.5,0.93,1.01,0.83,0.46,0.7,0.74,0.72,0.59,0.37,0.3,0.4,0.84,0.85,0.5,0.17,0.09,0.28,0.13,0.15,0.02,..,..,..
..Freshwater prawn (Ulang),....Ilocos Sur,19,20,..,6,22,18,9,7,5,3,2.01,1.12,3,2.5,0.15,1.19,1.78,2.02,3.03,0.25,1.84,2.85,3.89,0.2,0.15,0.3,0.05,0.08,0.2,0.43,2.31,2.31,0.94,2.09,2.6,2.45,0.72,1.01,1.44,1.73,0.87,1.15,1.66,1.44,1.01,1.66,2.96,2.45,4.04,2.02,2.09,3.1,4.06,1.64,1.44,2.97,4.03,1.65,1.48,1.9,3.5,1.7,..,1.8,1.15,1.3,..,..,0.72,..,12.84,14.29,..,..,38.24,11,..,..,..,..
..Freshwater prawn (Ulang),....La Union,1,4,1,3,1,4,1,6,14,9,3,5,12,6,2,5,10,..,2.5,5,14.54,..,0.51,6,3.82,3.13,4.04,29.38,3.16,3.48,5.17,3.21,2.9,2.12,3.28,4.38,3.2,2.73,2.88,2.37,2.45,3.39,1.95,2.7,2.44,1.62,0.47,1.81,1.47,1.67,0.05,1.27,0.03,0.03,0.02,0.01,1.89,1.36,2.25,3.83,0.74,3.64,3.56,1.51,2.48,2.21,2.4,0.43,1.34,0.7,4.88,1.75,3.73,3.76,2.14,9.38,5.41,..,..,..
..Freshwater prawn (Ulang),....Pangasinan,5,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.27,3.41,..,..,3.46,3.43,..,..,..,..
..Freshwater prawn (Ulang),..Region II (Cagayan Valley),3,3,8,2,4,4,12,5,4,10,23,6.5,5,8,21,8,6.31,6.45,21.63,5.94,10.17,8.52,23,8.57,8.22,9.06,2.01,0.93,6.45,10.48,5.87,0.84,3.16,11.01,5.53,0.99,2.46,9.96,4.46,2.53,2.7,7.19,6.16,3.41,1.19,0.75,5.81,2.24,1.23,0.6,3.1,1.27,1.07,0.68,3.69,1.45,0.74,0.59,1.83,1.04,0.73,0.6,0.35,0.88,0.45,0.58,0.32,0.67,0.38,0.62,0.23,0.55,0.33,0.54,9.33,0.47,0.4,..,..,..
..Freshwater prawn (Ulang),....Batanes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Cagayan,3,3,8,2,4,4,12,5,4,8,20,3.5,3,6,19,4,4,5,20,5.02,5,6.09,21,7.15,6.8,7.24,0.07,..,5.6,9.16,4.3,..,2.66,9.91,4.43,0.68,2.12,9.63,4.29,2.01,2.36,6.81,4.98,..,0.43,..,4.39,..,0.01,..,2.66,..,..,..,3.22,..,..,..,1.46,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.01,9.07,..,0.01,..,..,..
..Freshwater prawn (Ulang),....Isabela,..,..,..,..,..,..,..,..,..,2,3,3,2,2,2,4,2.3,1.16,1.5,0.92,4.86,1.38,2,1.01,1,1.25,1.8,0.86,0.85,1.32,1.56,0.8,0.5,1.1,1.1,0.31,0.34,0.25,0.17,0.26,0.34,0.38,1.18,3.41,0.52,0.7,1.42,2.22,1.23,0.6,0.44,1.27,1.06,0.65,0.47,1.45,0.74,0.59,0.37,1.04,0.54,0.56,0.35,0.83,0.45,0.58,0.32,0.67,0.38,0.58,0.22,0.55,0.31,0.47,0.26,0.47,0.39,..,..,..
..Freshwater prawn (Ulang),....Nueva Vizcaya,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.29,0.13,..,0.31,1.05,..,0.41,0.42,0.57,0.14,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Quirino,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.01,..,..,..,..,..,..,..,..,..,..,0.07,..,..,0.02,0.04,..,..,..,..,..,0.08,..,0.26,0,..,..,..,0.24,0.05,..,0.02,..,..,..,..,0.01,0.03,..,..,..,..,..,..,0.19,0.05,..,0.05,..,..,..,..,0.01,0.04,0.02,0.01,0.02,0.06,..,..,..,..,..,..
..Freshwater prawn (Ulang),..Region III (Central Luzon),66,7,6,12,35,13,12,8,36,22.5,52.5,61,51.95,26.7,69.75,189.1,122.29,81.85,95.66,116.8,135,54.27,136.53,400.75,214.62,70.66,270.66,263.97,235.24,122.85,267.25,309.04,193.35,121.95,244.88,320.43,260.02,129.33,245.51,369.81,196.82,134.79,275.7,338.76,239.38,166.29,305.72,263.97,252.4,161.39,326.01,257.7,231.29,163.9,324.7,269.74,227.53,127.16,325.45,244.76,146.11,135.87,285.65,246.08,158.64,143.72,299.67,261.55,197.21,148.13,34.33,207.88,148.52,151.74,32.39,168.06,98.05,..,..,..
..Freshwater prawn (Ulang),....Aurora,2,2,4,4,3,3,4,4,1,1.5,3,3,2.7,1.7,2.75,3.1,2.5,1.17,2.5,2.8,2,1,1.25,2,0.88,0.6,1.5,1.29,1.24,0.23,0.3,0.85,1.12,0.23,0.34,0.51,0.92,0.36,0.3,0.69,0.78,0.11,0.28,0.92,0.96,0.11,0.25,0.88,0.98,0.07,0.32,0.92,0.99,0.07,0.3,0.87,0.97,0.07,0.2,0.97,0.57,..,0.16,0.44,0.23,..,0.16,0.42,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Bataan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.39,2.14,0.09,..,0.09,..,..,0.04,0.34,0.44,0.47,0.97,0.67,0.24,..,..,..
..Freshwater prawn (Ulang),....Bulacan,..,..,2,2,2,1,1,1,..,..,0.5,1,0.25,1,2,5,1,14,3,3,..,2.27,2,2.25,1.25,2,9.47,2.27,0.34,3.13,0.5,1,2.79,8.07,16.09,4.8,5.7,1.01,5.92,2.68,1.45,0.67,0.22,..,1.56,0.78,0.1,..,..,..,..,0.45,..,..,..,1.01,..,..,0.22,..,..,..,..,..,..,..,..,..,..,..,3.02,44.68,0.78,2.57,..,2.23,7.25,..,..,..
..Freshwater prawn (Ulang),....Nueva Ecija,..,..,..,6,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,..,..,5,..,..,25,6.05,12.71,2.89,24.32,5.37,6.58,3.16,5.05,2.79,3.05,5.26,3.42,0.95,..,..,..,..,..,..,..,..,..,2.32,1.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Pampanga,64,5,..,..,30,8,5,3,35,20,48,56,48,24,63,180,115,55,88,110,131,45,133,395,185,61.01,246.48,256.52,209.3,114.12,259.73,304.03,184.32,110.36,224.94,309.86,249.85,126.76,239.12,366.42,194.59,133.13,273.84,335.99,236.82,164.01,303.72,259.27,249.39,160.33,323.88,254.75,229.39,163.09,323.19,267.86,226.56,125.92,325.03,243.79,145.54,135.73,285.49,245.25,156.27,143.63,295.29,261.04,196.97,148.07,31.27,162.86,147.3,148.7,31.42,165.16,90.56,..,..,..
..Freshwater prawn (Ulang),....Tarlac,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,..,..,..,0.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.03,0.03,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Zambales,..,..,..,..,..,1,2,..,..,1,1,1,1,..,2,1,3.79,1.68,0.66,1,2,1,0.08,1.5,2.49,1,0.5,1,0.04,..,0.14,..,0.07,0.5,0.46,..,0.14,0.25,0.17,0.02,..,0.88,1.36,1.85,0.04,1.39,1.65,1.5,1.01,0.99,1.81,1.58,0.91,0.74,1.21,..,..,1.17,..,..,..,0.14,..,..,..,..,4.22,..,0.21,0.03,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),..Region IV-A (CALABARZON),..,..,..,..,1,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.04,..,0.02,0.17,0.22,0.26,0.02,0.18,0.23,0.23,0.02,0.16,0.19,0.21,0.02,..,0.18,..,..,..,..,0.12,0.38,0.35,0.4,0.39,0.36,0.37,0.36,0.36,0.36,0.34,..,0.15,0.03,..,..,..,0.02,..,..,..,..,..,..,..,0.05,0.01,..,0.02,0.02,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Batangas,..,..,..,..,1,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Cavite,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Laguna,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.02,0.17,0.22,0.26,0.02,0.18,0.23,0.23,0.02,0.16,0.19,0.21,0.02,..,0.18,..,..,..,..,..,0.35,0.35,0.35,0.35,0.36,0.35,0.36,0.36,0.36,0.34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Quezon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.12,0.03,..,0.05,0.04,..,0.02,..,..,..,..,..,0.15,0.03,..,..,..,0.02,..,..,..,..,..,..,..,0.05,0.01,..,0.02,0.02,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Rizal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),..MIMAROPA Region,..,1,1,..,..,..,1,1,0.3,0.3,0.41,..,0.19,0.17,..,..,0.49,0.33,0.47,0.51,0.48,..,0.55,0.6,0.49,..,..,0.53,0.46,..,..,0.59,0.38,..,..,0.6,0.45,..,..,0.63,..,0.14,..,..,..,0.09,..,..,..,0.08,..,..,..,..,..,..,..,..,..,0.04,..,..,0.04,..,..,0.02,..,..,..,..,0.01,..,..,0.04,..,..,0.52,..,..,..
..Freshwater prawn (Ulang),....Marinduque,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.34,..,..,..
..Freshwater prawn (Ulang),....Occidental Mindoro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Oriental Mindoro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.49,..,0.47,0.51,0.48,..,0.55,0.6,0.49,..,..,0.53,0.46,..,..,0.59,0.38,..,..,0.6,0.45,..,..,0.63,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Palawan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.14,..,..,..,0.09,..,..,..,0.08,..,..,..,..,..,..,..,..,..,0.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.01,..,..,..
..Freshwater prawn (Ulang),....Romblon,..,1,1,..,..,..,1,1,0.3,0.3,0.41,..,0.19,0.17,..,..,..,0.33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.04,..,..,0.02,..,..,..,..,0.01,..,..,0.04,..,..,0.17,..,..,..
..Freshwater prawn (Ulang),..Region V (Bicol Region),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.03,..,1.66,0.02,0.01,0.48,1.24,0.01,27.95,..,..,..
..Freshwater prawn (Ulang),....Albay,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Camarines Norte,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.03,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Camarines Sur,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Freshwater prawn (Ulang),....Catanduanes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.66,0.02,0.01,0.48,1.24,0.01,0.28,..,..,..
..Freshwater prawn (Ulang),....Masbate,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.67,..,..,..
..Freshwater prawn (Ulang),....Sorsogon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..
..Freshwater prawn (Ulang),..Region VI (Western Visayas),3,1,8,5,5,3,10,26,9.58,9.46,11.1,101.1,15.65,9.4,13.76,114.39,18.03,12.05,23.81,27.69,141.31,17.53,30.81,30.41,163.07,21.86,33.39,45.28,136.72,30.15,44.79,46.94,123.37,28.78,37.52,41.09,37.06,26.97,37.97,39.69,27.97,25.31,33.4,37.8,24.58,27.95,38.12,31.47,24.08,29.04,44.32,30.52,36.37,44.37,39.44,24.51,37.69,40,19.16,23.85,28.29,30.86,36.35,40.45,30.86,32.79,51.16,28.61,33.21,18.16,36.95,47.51,23.88,45.84,43.82,34.38,38.89,..,..,..
..Freshwater prawn (Ulang),....Aklan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.11,3,0.03,0.01,0.12,2,0.03,..,0.05,2.5,..,..,..,9.18,3.98,6.48,6.22,8.47,5.73,6.32,5.92,6.5,3.98,6.22,7.45,6.12,..,8.57,..,6.94,8.26,9.28,9.69,9.18,7.7,10.2,9.28,8.06,18.16,17.44,9.89,6.99,12.5,6.02,..,..,9.64,6.73,13.97,9.69,18.46,16.63,14.28,10.51,11.17,11.22,11.22,9.08,8.72,9.38,8.93,10.25,0.22,..,..,..
..Freshwater prawn (Ulang),....Antique,1,1,2,1,1,1,2,3,1,3,4.62,5.85,1,5.49,4.38,4.19,4.57,8.46,8.53,9.29,8.56,13.43,13.71,8.11,8.73,12.86,17.62,16.84,9.44,13.05,18.28,20.27,7.96,11.58,20.5,22.37,7.11,6.29,18.02,21.59,7.27,10.41,19.5,23.07,11.58,12.74,18.5,18.61,12.15,12.88,19.88,19.23,11.76,14.99,16.17,16.05,11.5,6.81,17.99,23.15,12.82,4.36,13.09,19.42,10.57,6.8,13.56,17.71,21.86,6.94,14.26,17.47,14.75,9.26,14.41,16.93,14.75,..,..,..
..Freshwater prawn (Ulang),....Capiz,..,..,..,..,..,..,..,..,0.18,0.41,0.5,0.5,0.25,0.31,0.8,0.7,0.33,0.33,1.16,1.4,0.72,0.35,1.2,1.3,1,2,1.5,1.25,1.24,2,1.65,1.42,1.02,1.01,1.47,2.15,1.77,1.18,1.58,2.45,3.47,1.68,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.31,..,..,..
