Species,Geolocation,2002 Quarter 1,2002 Quarter 2,2002 Quarter 3,2002 Quarter 4,2003 Quarter 1,2003 Quarter 2,2003 Quarter 3,2003 Quarter 4,2004 Quarter 1,2004 Quarter 2,2004 Quarter 3,2004 Quarter 4,2005 Quarter 1,2005 Quarter 2,2005 Quarter 3,2005 Quarter 4,2006 Quarter 1,2006 Quarter 2,2006 Quarter 3,2006 Quarter 4,2007 Quarter 1,2007 Quarter 2,2007 Quarter 3,2007 Quarter 4,2008 Quarter 1,2008 Quarter 2,2008 Quarter 3,2008 Quarter 4,2009 Quarter 1,2009 Quarter 2,2009 Quarter 3,2009 Quarter 4,2010 Quarter 1,2010 Quarter 2,2010 Quarter 3,2010 Quarter 4,2011 Quarter 1,2011 Quarter 2,2011 Quarter 3,2011 Quarter 4,2012 Quarter 1,2012 Quarter 2,2012 Quarter 3,2012 Quarter 4,2013 Quarter 1,2013 Quarter 2,2013 Quarter 3,2013 Quarter 4,2014 Quarter 1,2014 Quarter 2,2014 Quarter 3,2014 Quarter 4,2015 Quarter 1,2015 Quarter 2,2015 Quarter 3,2015 Quarter 4,2016 Quarter 1,2016 Quarter 2,2016 Quarter 3,2016 Quarter 4,2017 Quarter 1,2017 Quarter 2,2017 Quarter 3,2017 Quarter 4,2018 Quarter 1,2018 Quarter 2,2018 Quarter 3,2018 Quarter 4,2019 Quarter 1,2019 Quarter 2,2019 Quarter 3,2019 Quarter 4,2020 Quarter 1,2020 Quarter 2,2020 Quarter 3,2020 Quarter 4,2021 Quarter 1,2021 Quarter 2,2021 Quarter 3,2021 Quarter 4
..Eel (Igat),..Region II (Cagayan Valley),580,..,900,1070,1530,1260,1030,705,1250.03,1841.39,2439.66,2007.2,1293,1063.36,2860.23,3338.3,1416.29,1522.75,2487.48,2899.83,1463.92,1880.79,663.99,4227.77,2094.27,2187.18,1441.96,3569.42,2206.45,2969.38,1960.11,7650.64,3430.65,3022.01,1755.3,8910.33,4061.85,2964.31,2142.39,9179.89,8421.11,5107.9,8587.98,16309.7,10678.97,29937.68,62016.32,81618.01,41517.93,39448.47,34602.71,51749.29,46002.7,29429.99,22782.2,29006.81,35170.86,18921.64,18026.05,33231.96,25391.95,30149.45,22159.87,38897.2,36583.81,17520.78,19712.76,40183.8,22724.51,17064.73,22406.01,40912.87,18087.15,20277.54,24315.03,41201.53,22503.23,..,..,..
..Eel (Igat),....Batanes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Eel (Igat),....Cagayan,400,..,..,190,400,1170,400,255,780.03,1541.39,1779.66,1637.2,843,513.36,2300.23,2628.3,961.29,1224,2100,2470.13,1080,1500,305.88,3167.02,1399.78,1737.75,988.62,3283.29,1503.41,2435.58,1457.98,7079.4,2585.83,2286.85,1360.2,8185.38,3066.64,2107.97,1516.67,8194.46,5294.52,2226,1997.61,10597,2734.71,2110.31,20498.9,34676.22,7428.26,4793.92,15357.5,22408.81,10286.02,792.19,4297.64,10006.75,7683.44,598.81,3010.38,13493.87,3683.77,2038.41,3582.67,15490.64,2597.78,1865.31,3802.53,9782.01,3051.06,1847.65,3954.78,11352.77,4723.98,2607.84,3653,13225.68,5506.6,..,..,..
..Eel (Igat),....Isabela,..,..,900,880,1080,..,540,450,270,200,450,270,180,300,360,450,200,100,139.98,158.2,115.48,95.48,65,759.85,418.77,209,117,126,350,205,118.75,248.56,380,350.5,120.6,334.73,354.53,427,323,677.65,2261.84,2478.79,6184.13,5185.06,7443.96,19626.76,25542.88,33172.44,26131.51,21540.54,12353.37,16863.07,20228.06,17869.77,11813.29,12594.98,17381.18,13474.24,9592.9,8887.1,13258.06,23913.16,15064.71,14082.31,23479.24,12958.09,12646.39,21777.19,11436.04,11907.77,14270.03,21266.72,5231.94,14342.39,16272.37,21668.62,10356.67,..,..,..
..Eel (Igat),....Nueva Vizcaya,90,..,..,..,50,..,..,..,100,100,100,100,150,150,150,150,150,120,200,200,200,200,200,200,180,180,200,50,208,226.8,182.7,179.61,144,151.03,185.26,200.43,155.93,178.12,159.01,185.21,188.55,200.61,149.07,152.64,182.39,6742.26,14147.1,7214.6,5955.66,10058.15,4819.35,6591.21,12796.92,8295,6230.08,4386.37,5711.22,3659.25,4348.05,3021.05,2377.36,2089.77,1936.3,1645.52,1316.61,1215,1907.97,1395.24,970.38,1110.69,1903.14,1263.26,1063.43,1203.26,1928.34,1164.17,796.8,..,..,..
..Eel (Igat),....Quirino,90,..,..,..,..,90,90,..,100,..,110,..,120,100,50,110,105,78.75,47.5,71.5,68.44,85.31,93.11,100.9,95.72,60.43,136.34,110.13,145.04,102,200.68,143.07,320.82,233.63,89.24,189.79,484.75,251.22,143.71,122.57,676.2,202.5,257.17,375,317.91,1458.35,1827.44,6554.75,2002.5,3055.86,2072.49,5886.2,2691.7,2473.03,441.19,2018.71,4395.02,1189.34,1074.72,7829.94,6072.76,2108.11,1576.19,7678.73,9190.18,1482.38,1355.87,7229.36,7267.03,2198.62,2278.06,7030.12,7067.8,2124.05,2461.32,5143.06,5843.16,..,..,..
..Eel (Igat),..Region III (Central Luzon),565,..,80,367,640,355,535,420,1113.5,1485,2579.88,460,505.4,535.41,540.61,437.2,404,364.47,358.31,350,392,291.1,265.5,580,359,300.89,355.69,514.84,1830.65,3017.82,1479.63,600.83,592,332,585.71,716.49,635.31,603,668.63,813.6,627.11,371,621.03,804.22,747,387,732.42,907.71,1007.01,312.41,750.49,927.14,1044.1,310.53,726.62,883.39,1263.9,325.18,610.67,915.12,601.01,514.19,633.1,1528.51,1066.76,598.19,2095.94,4082.88,4459.32,4408.93,1316.88,20437.87,2704.33,1681.08,1381.6,22710.07,18149.18,..,..,..
..Eel (Igat),....Aurora,160,..,..,240,240,225,225,300,245,375,350,300,355.4,294.41,340.61,357.2,342,313.67,288.07,320,332,290.5,195.5,510,289,287.82,298.09,466.52,464.95,316.82,437,511,543,312,525,699,590,512,551,798,616,361,589,767,706,340,600,817.04,753.01,290.6,692.45,842.57,779.29,287.53,686.91,855.54,799.02,256.55,570.9,860.02,562.75,233.9,295.07,429.23,300.3,194.32,267.24,447.35,253.1,144.55,265.47,212.06,213.5,129.17,230.56,187.5,202.56,..,..,..
..Eel (Igat),....Bataan,..,..,..,..,..,..,..,..,18.5,10,9.88,10,..,..,20,..,..,..,..,..,..,..,..,..,..,5.87,7.6,8.32,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,33.83,8.5,10.7,38.26,254.33,86.53,90.28,152.46,186.49,188,85.83,4.8,..,37.6,..,12,..,..,..,24,..,..,..
..Eel (Igat),....Bulacan,405,..,80,127,400,80,260,70,800,1050,2160,100,100,240,100,..,..,50,..,..,..,..,..,..,..,..,..,..,1363,2700,1033.23,83.83,25,..,44.5,..,..,73,100,..,..,..,..,..,..,..,78.4,..,156,..,..,..,178.2,..,..,..,447,..,31.27,42.4,..,..,251.5,1005,614,..,1620,..,..,..,..,..,..,..,..,..,..,..,..,..
..Eel (Igat),....Nueva Ecija,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.8,..,..,..,..,..,..,..,..,..,1407.3,1879.62,2596.82,957.36,931.95,808.14,302.21,969.63,378.87,3522.49,..,..,..
..Eel (Igat),....Pampanga,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2142.4,2321.8,1660.16,18.4,19256.21,1670.69,1249.7,119.49,22058.1,14400.13,..,..,..
..Eel (Igat),....Tarlac,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,217.38,20.7,..,..,..,..,..,..,..,..,..,..,..,..,..
..Eel (Igat),....Zambales,..,..,..,..,..,50,50,50,50,50,60,50,50,..,80,80,60,0.8,70.24,30,60,0.6,70,70,70,7.2,50,40,2.7,1,9.4,6,24,20,16.21,17.49,45.31,18,17.63,11.6,11.11,10,32.03,37.22,41,47,54.02,90.67,98,21.81,58.04,84.57,86.61,23,39.71,27.85,10.88,3,..,2,..,25.96,..,4,..,..,..,..,..,7.4,38.05,37.65,..,..,61.92,85.6,..,..,..,..
..Eel (Igat),..Region IV-A (CALABARZON),..,..,180,..,..,..,..,520,230,..,..,350,..,..,..,350,..,4200,701.2,1050,3.66,9,836.36,821.11,6,1403.36,19.35,739.49,24.74,22.7,8.01,1035,25.22,8.68,5.51,795.28,12.99,15.64,17.12,15.47,26.01,14.82,4.8,2,7.2,12.81,33.71,2,2,..,4,5.56,17.69,..,..,7.2,77.5,325.6,213.7,292.66,298.8,256.2,184.39,354.62,359.2,368.39,903,406.9,546.96,317.46,934.95,537.6,351.4,309.8,840,618.28,1343.63,..,..,..
..Eel (Igat),....Batangas,..,..,180,..,..,..,..,520,..,..,..,350,..,..,..,350,..,4200,700,1050,..,9,811.14,800,..,1400,..,726,..,..,..,1029,..,..,..,789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,866.76,..,..,..
..Eel (Igat),....Cavite,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.59,7.2,..,188.4,18.56,..,..,..,..,..,..,..,..,..,..
..Eel (Igat),....Laguna,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,278.1,196.2,289.8,298.8,256.2,184.39,354.62,358.4,267.8,895.8,397.15,358.56,298.9,934.95,537.6,351.4,309,840,618.28,476.87,..,..,..
..Eel (Igat),....Quezon,..,..,..,..,..,..,..,..,230,..,..,..,..,..,..,..,..,..,..,..,3.66,..,25.22,21.11,6,3.36,19.35,13.49,24.74,22.7,8.01,6,25.22,8.68,5.51,6.28,12.99,15.64,17.12,15.47,26.01,14.82,4.8,2,7.2,12.81,33.71,2,2,..,4,5.56,17.69,..,..,7.2,77.5,47.5,17.5,2.86,..,..,..,..,0.8,10,..,9.75,..,..,..,..,..,0.8,..,..,..,..,..,..
..Eel (Igat),....Rizal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Eel (Igat),..MIMAROPA Region,..,..,..,103,50,60,73,120,94.8,125.12,299.35,155.71,130.3,128.92,130.45,111.58,118.57,141.5,165.91,158.62,117.22,134.6,138.68,106.75,112.01,139.04,171.73,119,114.82,144.08,138.03,135.49,109.96,85.12,70.52,138.64,90.27,118.93,96.71,158.46,100.1,122.74,106.15,215.46,132.3,127.72,231.85,259.69,176.3,223.52,150.56,283.08,212.71,120.96,150.59,289.11,171.47,126.07,159.73,501.19,186.39,453.16,163.28,288.48,1250.19,216.67,119.77,201.69,134.34,298.85,282.01,193.14,76.87,266.12,290.19,227.23,1719.9,..,..,..
..Eel (Igat),....Marinduque,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.41,33.45,2,52.01,21.59,..,2.75,48.38,..,..,..,49.41,17.37,10.7,1.7,42.61,13.42,13.63,5.78,42.28,8.15,..,..,..
..Eel (Igat),....Occidental Mindoro,..,..,..,103,50,60,..,50,90,64.38,229.5,93.67,120,111.5,75.51,60.01,89.55,116.89,131.38,121.8,101.49,104.4,117.46,75.42,75.47,105,149.1,79.8,83.3,126.7,115.5,113.7,84.8,63.2,60,120.8,69.6,88.8,77.6,144.8,89.83,85.3,65.6,183.13,105.23,83.65,84.9,204.18,128.87,76.06,112.16,234.1,150.91,68.17,109.15,242.62,130.87,66.83,110.35,229.47,144.68,89.97,101.84,189.95,168.92,114.97,92.55,59.17,85.9,103.75,260.06,88.93,28.59,43.57,259.89,101.81,1439.7,..,..,..
..Eel (Igat),....Oriental Mindoro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,158.9,..,315.9,15.4,..,1054.5,..,..,..,..,172.8,12.8,25.6,29.86,205.19,13.5,56.19,229.05,..,..,..
..Eel (Igat),....Palawan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,..,..,..,3.2,..,..,..,55,13,..,..,..,..,..,..,21.32,..,..,..,..
..Eel (Igat),....Romblon,..,..,..,..,..,..,73,70,4.8,60.74,69.85,62.04,10.3,17.42,54.94,51.57,29.02,24.61,34.53,36.82,15.73,30.2,21.22,31.33,36.54,34.04,22.63,39.2,31.52,17.38,22.53,21.79,25.16,21.92,10.52,17.84,20.67,30.13,19.11,13.66,10.27,37.44,40.55,32.33,27.07,44.07,146.95,55.51,47.43,147.46,38.4,48.98,61.8,52.79,41.44,46.49,23.19,25.79,33.88,51.81,20.12,47.29,43.29,46.95,26.77,101.7,27.22,38.11,18.07,11.6,7.45,36,5,3.73,11.02,5.63,43,..,..,..
..Eel (Igat),..Region V (Bicol Region),90,..,100,..,251,163,170,362,559.76,731.69,601.94,632.17,772.9,719.9,765.46,611.39,549.72,454.99,661.59,624.83,635.92,478.88,715.79,808.76,885.43,1594.19,732.12,895.55,995.87,1320.47,1173.4,1247.84,920.83,912.99,1623.96,1129.21,958.87,1353.12,1776.68,1373.37,1167.33,1750.64,2040.28,2420.54,768.52,1552.67,1494.2,1634.54,1367.48,978.97,1498.86,1864.89,353.41,618.06,566.4,1089.07,478.09,337.82,177.7,1092.29,61.93,276.47,33,3206.19,946.31,509.1,111.27,1923.92,453.8,851.7,100.96,4260.76,1513.36,49.01,87.41,2439.41,17807.36,..,..,..
..Eel (Igat),....Albay,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,874.95,..,..,..,389.9,247.26,251.55,..,..,676,269.82,..,265.31,697.54,350.31,..,439,714,656.3,..,580.01,445,452.93,462,..,455.29,455.76,50.4,..,..,423.78,..,50.4,55.46,476.18,..,168,..,2199.81,..,145.75,..,888.5,..,46,34.23,882,..,..,..,..,16.94,..,..,..
..Eel (Igat),....Camarines Norte,..,..,..,..,..,..,..,..,80,124.5,160,177.93,201.76,177.07,226.46,203.93,219.38,176.15,144.34,144.16,221.84,181.64,214.15,225.39,242.62,262.29,320.03,318.77,247.2,279.49,298.32,330.95,315.12,290.03,314.62,386.46,362.77,377.3,296.09,375.91,485.25,543.44,407.92,966.66,158.67,303.16,298.86,509.5,171.36,315.32,334.29,722.62,185.03,381.84,371.69,371.69,267.63,127.07,15,501.21,..,26.44,..,211.25,7.7,246.77,..,62.06,..,..,..,4,22.45,19.36,7,9,573.74,..,..,..
..Eel (Igat),....Camarines Sur,90,..,..,..,180,90,100,100,200,300,120,125,375,250,250,130,130,120,384,260,260,130,378.3,260,390,260,260,243.1,468.94,331.46,246.99,270.4,279.18,325.38,249.6,108.94,260,343.65,274.8,130,316.88,335.8,277.08,111.5,251.97,222.32,209.46,..,135.2,176.62,159.56,..,53.56,80.51,84.47,62.14,150,..,..,..,..,..,..,687,875,..,..,853.5,187.2,749.7,..,3029.31,1374,..,..,2185.5,1389.28,..,..,..
..Eel (Igat),....Catanduanes,..,..,..,..,..,..,..,113,38.19,44.98,21,49.38,23.71,8.12,40.6,17.44,29.6,48.28,26.09,35.53,19.8,88.49,20.4,29.68,21.53,77.34,29.24,32.28,30.89,57.61,21.8,28.26,53.03,68.24,29.8,34.2,36.48,72.64,58.45,69.92,39.44,128.36,62.1,77.41,45.82,140.62,67.25,84.69,49.88,148.1,79.95,86.96,51.62,152.11,93.24,96.02,55.06,156.75,98.64,109.5,44.83,64.93,24,93.73,38.41,93.78,74.07,82.66,49.78,48,66.73,88.65,41.17,29.65,80.41,84.91,745.77,..,..,..
..Eel (Igat),....Masbate,..,..,..,..,..,..,..,..,..,12.5,12.5,..,..,16.25,30,12.5,..,10,12.5,25,12.5,15,52.5,75,62,84.99,104.66,88,79.75,91.47,138.5,144.76,111.73,61.92,154.8,100,138.52,86.22,208.2,197.11,163.95,90.44,311.25,333.27,146.59,69.67,174.26,306.42,364.7,77.33,161.23,302.6,..,..,..,131.84,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,256.8,..,..,..,..,14708.14,..,..,..
..Eel (Igat),....Sorsogon,..,..,100,..,71,73,70,149,241.57,249.71,288.44,279.86,172.43,268.46,218.4,247.52,170.74,100.56,94.66,160.14,121.78,63.75,50.44,218.69,169.28,34.62,18.19,213.4,169.09,170.54,220.53,221.92,161.77,167.42,199.14,229.79,161.1,208,241.6,250.12,161.81,213.6,267.93,275.4,165.47,236.89,299.37,281,184.34,261.6,308.54,296.95,12.8,3.6,17,3.6,5.4,3.6,8.6,5.4,17.1,17.1,9,14.4,25.2,22.8,37.2,37.2,216.82,8,..,..,75.74,..,..,160,373.49,..,..,..
..Eel (Igat),..Region VI (Western Visayas),300,80,140,160,160,140,240,1230,469.55,322,437.3,7618.45,1995.37,399.58,822.87,3931.45,2973.46,2950.67,920.72,3076.15,3649.46,3486.62,1277.79,2876.07,7540.22,5172.12,1343.08,3130.21,4522.8,3153.68,1367.97,3328.42,2163.83,1585.31,2286.24,2067.88,1550.51,2044.13,3389.99,4220.68,2014.41,987.03,4002.92,2627.56,943.74,1455.56,3902.02,1185.37,5738.47,1882.18,4769.11,2258.84,4027.47,1237.38,1517.49,1430.61,3844.19,3402.33,1657.08,1229.65,2064.29,2438.59,6107.42,4060.78,2027.47,2208.37,11420.02,7469.53,3802.41,2251.6,3172.61,1535.51,2799.85,2553.04,3170.84,1712.23,2541.46,..,..,..
..Eel (Igat),....Aklan,..,..,..,..,..,..,..,..,12,6.8,..,..,9.2,16.82,5,5.66,5.5,30,5.1,9,3,18,59.59,40.45,5.07,11.82,160.15,85.94,82.35,52.87,93.15,101.06,58.45,45.81,75.43,105.98,78.83,49.66,103.29,44.84,48.64,16,16,27.04,42.84,22.1,174.08,27.04,45.31,8.5,27.8,26,39.78,64.92,37.2,10,43.78,..,..,..,20.5,13.75,..,..,..,76.05,2451.64,514.85,978.44,133.29,2332.57,509.89,813.34,208.37,1392.04,586.87,1622.6,..,..,..
..Eel (Igat),....Antique,..,..,..,..,..,..,..,100,..,85,4,32.2,5.6,145.56,31.22,10.29,7,86,96.8,36.75,17.5,67.58,149.11,84.37,111.08,11.36,45,133.78,140.4,62,27.9,120.9,90.75,84.47,35.1,80.58,26.35,83.91,69.16,66.3,39.56,48.29,67.16,82.15,53.82,50.52,63.18,121.6,116.15,67.29,67.13,119.31,109.65,109.43,68.2,126.56,45.51,42.7,66.07,107.8,79.44,185.28,199.9,84.99,466.5,326.03,112.12,74.4,361.5,111.6,134.29,68.25,260.4,222.67,179.8,60.75,260.4,..,..,..
..Eel (Igat),....Capiz,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.29,4.8,..,..,..,11.89,326.46,..,..,..
..Eel (Igat),....Guimaras,..,..,..,..,..,..,..,..,1.25,0.2,10.5,6.25,2.5,1.25,2.5,9,4.5,8,20,40,20,17.5,15,26.25,20,20,29.4,28.31,33.91,23.46,34.95,24.4,22.14,7.48,9.05,23.5,17.6,8.02,9.3,10.66,16.22,9.19,11.7,10.28,6.93,4.68,11.7,11.7,10.33,7.37,10.94,9.96,7.26,5.31,16.36,12.78,..,5.14,14.96,23.19,16.8,56.61,64,19.5,35.02,24.6,105.97,39.6,9,4.8,43.96,47.2,13.6,..,..,22.83,24,..,..,..
..Eel (Igat),....Iloilo,240,80,80,160,160,100,200,1100,106.3,180,264,7560,1960.67,173.95,288.15,3150,2128.5,2250,159.89,2550,2535.18,3040,626.08,2400,7260,4900,555.83,1829.18,3904.51,2361.01,589.77,1680,1364.89,986.15,1222.26,1116.82,1239.93,1758.54,1886.89,3648.88,1409.59,580.11,2923.16,1914.09,321.15,942.88,2726.96,365.63,5078.88,1325.86,3684.6,1315.77,3314.58,398.32,479.72,656.07,2733.6,3067.09,1568.05,1083.06,1934.95,2182.95,5843.52,3947.89,1472,1781.69,8750.29,6840.68,2453.47,2001.91,607.5,871.37,1678.91,2122,1599,175.17,..,..,..,..
..Eel (Igat),....Negros Occidental,60,..,60,..,..,40,40,30,350,50,158.8,20,17.4,62,496,756.5,827.96,576.67,638.93,440.4,1073.78,343.54,428.01,325,144.07,228.94,552.7,1053,361.63,654.34,622.2,1402.06,627.6,461.4,944.4,741,187.8,144,1321.35,450,500.4,333.44,984.9,594,519,435.38,926.1,659.4,487.8,473.16,978.64,787.8,556.2,659.4,916.01,625.2,1021.3,287.4,8,15.6,12.6,..,..,8.4,53.95,..,..,..,..,..,31,34,33.6,..,..,854.72,308,..,..,..
..Eel (Igat),..Region VII (Central Visayas),..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.11,57,14,..,9.3,7.52,3.94,1.2,6.44,5.57,13.43,11.81,9.5,11.41,48.59,30.2,53.25,11.12,40.28,14.44,23.13,11.29,28.09,15.88,17.9,25.96,39.16,20.4,20.85,19.23,56.37,34.25,35.29,22.9,23.82,36.74,46.34,17.58,19.3,34.27,32.8,14.65,3,3.8,25.85,59.88,7.97,15.44,67.28,62.49,72.28,23.01,100.09,42,6.11,47.35,0.4,5.63,..,7.8,11.2,8.8,101.68,..,..,..
..Eel (Igat),....Bohol,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.1,11.25,8,7.6,8.36,9,13.3,4,15.27,4.8,14.4,7.8,13.8,2.48,9.6,10.8,16.2,5.4,9.1,9.75,13,25.58,23.1,8.65,15.4,21,16.8,6,14.4,18.9,12.86,8.45,..,3,4,4,..,..,10.4,8,..,..,2.7,0.9,..,..,..,4.8,..,6,11.2,7,101.68,..,..,..
..Eel (Igat),....Cebu,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Eel (Igat),....Negros Oriental,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.11,57,14,..,9.3,7.52,3.94,1.2,6.44,5.57,4.33,0.56,1.5,3.81,40.23,21.2,39.95,7.12,25.01,9.64,8.73,3.49,14.29,13.4,8.3,15.16,22.96,15,11.75,9.48,43.37,8.67,12.19,14.25,8.42,15.74,29.54,11.58,4.9,15.37,19.94,6.2,3,..,21.85,40.68,7.97,15.44,56.88,54.49,72.28,23.01,97.39,41.1,6.11,47.35,0.4,0.83,..,1.8,..,1.8,..,..,..,..
..Eel (Igat),....Siquijor,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Eel (Igat),..Region VIII (Eastern Visayas),50,..,290,480,350,..,280,520,135,217.5,4240,1957.9,577.18,961.88,808.62,887.25,1094.42,924.69,966.25,1085.18,1004.75,733.5,819,884.2,1091.13,918.59,835.47,890.64,907.66,777.27,110.82,572.31,1024.64,925.8,112.46,702.81,866.1,944.84,269.12,354.34,188.96,815.4,177.57,309.43,186.51,210.83,235.93,236.23,175.78,267.61,272.31,267.57,136.49,151.72,127.33,120.06,97.82,110.35,145.72,131.06,242.16,134.63,781.45,333,375.33,266.37,233.3,518.71,493.22,210.5,999.55,778.71,416.34,1322.41,1972.01,1526.81,1853.93,..,..,..
..Eel (Igat),....Biliran,..,..,..,..,..,..,..,..,..,..,3780,1430,9,161.88,144,150,6.7,126.12,123.75,107.19,6,139.5,90,1.2,1.63,2.33,3.27,2.81,2,1.94,2.92,3.34,1.77,1.44,0.5,1.95,2.98,2.49,1.98,2.47,2.21,2.03,2.03,2.51,2.61,3.45,3.4,2.03,3.16,3.43,3.54,2.6,2.13,2.93,2.34,3.12,3.18,2.94,2.95,9.6,2.69,27.76,20.63,55.1,71.49,113.4,44.45,34,48.34,16,21.6,25.64,27,37.93,52.28,39.95,14.38,..,..,..
..Eel (Igat),....Eastern Samar,50,..,150,200,250,..,180,240,100,100,300,400,500,600,560,640,950,670,720,750,800,420,560,628,925,700,680.36,680.87,752,568,9.6,469.6,936,855,31.5,590,755.1,823.5,29.6,31.5,38.7,661.5,21.6,27,44.1,74.03,21.6,39.6,45.9,56.21,31.46,37.36,..,..,0.9,27,..,..,..,..,..,..,..,..,..,..,..,..,2,..,1.4,..,3,..,9.47,..,332.94,..,..,..
..Eel (Igat),....Leyte,..,..,..,..,..,..,..,..,..,60,..,2.9,18.18,140,54.62,47.25,20.72,88.57,50,68.07,18.75,69,64,120,19.5,96,85.63,128.71,14,..,..,30,15,1,1,10,20,3,2,12,1,0.95,2,15.26,..,..,1.6,1,..,1.2,3.17,..,..,..,..,..,1.5,3,1.5,..,4.89,..,5.31,12,6,..,..,8.14,8,7.37,22.5,54,10,462.98,17.01,181.11,112.87,..,..,..
..Eel (Igat),....Northern Samar,..,..,40,80,..,..,50,40,35,40,160,80,50,60,50,50,117,40,50,50,120,75,75,75,75,75,61.01,54.25,107.16,207.33,98.3,69.37,71.87,68.36,79.46,100.86,67.17,60.05,123.04,136.01,65.96,65.86,114.55,135.97,67.25,69.16,110.04,141.48,74.43,90.17,118.83,120.7,82.99,96.61,124.09,89.94,87.33,104.41,141.27,94.46,83.58,94.83,147.51,121.8,99.14,150.57,188.85,469.37,148.21,187.13,948.75,675.97,340.14,781,1797.25,1151.12,974.44,..,..,..
